time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
108.94,-0.705828107312445,-0.614799696209079,0.211739545844276,0.975502103657252,-1.17042235290762,0.322177846568511,0.0185375006673453,0.0999047446006033,-0.00507379392900464,-0.247957900195894,0.0826227607868612,-0.0187373443903311
108.945,-0.705742902476311,-0.625277533209532,0.21169047804878,0.946252987552488,-1.16595568868471,0.319645613424817,0.0580795859721943,0.0864083207801981,-0.000918633568299988,-0.221320391728079,0.0915896402499677,-0.020573826174529
108.95,-0.705205104528298,-0.634624726960899,0.211095414424573,0.914485901577538,-1.15993480538702,0.316580069340417,0.095932183633668,0.0729331810918381,0.00305533101625056,-0.194030215971148,0.096713971169107,-0.0213597319925317
108.955,-0.704156620083333,-0.642737490859292,0.20992493251505,0.880578339073294,-1.15245751936401,0.313032562630765,0.131982327754082,0.0596900757513942,0.00678110623774193,-0.166174778807726,0.0984921947958339,-0.0212563355750096
108.96,-0.702331989944236,-0.649512659315964,0.20815374120239,0.844861835638488,-1.14361627735872,0.309054169539842,0.165781831979847,0.0468672200511239,0.0101983338495003,-0.137812242621937,0.0974313124233984,-0.0204223931030095
108.965,-0.699624409314748,-0.654852104829256,0.205762171699569,0.807670466002624,-1.13349840214347,0.304695028753494,0.197167779774878,0.0346271556875546,0.0132549525245488,-0.109026395470735,0.094036071854524,-0.0190107522465421
108.97,-0.695774681702376,-0.658667217884673,0.20273752777425,0.769244922918695,-1.12218659078187,0.300003758952772,0.226180147619771,0.0231045573861929,0.0159085982881886,-0.0799693970465913,0.0887972685590738,-0.0171654375224596
108.975,-0.69079741673122,-0.660883239175431,0.199075229540632,0.729908646679942,-1.109759616808,0.295026967409217,0.252702299258516,0.0124050001151472,0.0181276952198128,-0.0507221637854045,0.0821814271864569,-0.0150192554771339
108.98,-0.684779532000493,-0.661443248588199,0.194779697099408,0.689983874878659,-1.09629318359302,0.289808853578263,0.276622487520517,0.00260467039779633,0.019892198619926,-0.0213625692053652,0.0746220629541897,-0.0126919426932164
108.985,-0.677718575740869,-0.660311638910738,0.189864934476497,0.649726400729003,-1.08186087372931,0.284390907583743,0.297962065187975,-0.00624902435506971,0.0211939652186517,0.00798891247330615,0.0665126542166587,-0.0102888600256156
