time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
34.14,2.13818554158071,13.5617753910558,46.0455771518426,40.1254091955146,-52.146988596533,14.8917770570551,-73.5201855578864,1.17000523038874,63.7759042194965,13.6695026844604,8.58615817426096,-97.564580311191
34.145,1.30787074962701,13.3557490636719,44.6538477284243,25.7696048122415,-49.366741397696,7.65567690425862,-73.1272170232704,0.266995737840223,60.8362831841541,11.8543673309213,10.6485812384275,-92.3725128742498
34.15,0.656658506402527,13.2156766337071,42.9618856173541,11.5335581662824,-45.8138296136565,0.324317106284578,-72.6756431828747,-0.711443015055571,57.4251593864463,9.847877171553,12.8349521766955,-86.0461144430973
34.155,0.14912034673308,13.1218862997056,40.9923795770284,-2.46968239955636,-41.5206856656397,-7.01779553133975,-72.1322753308397,-1.74945022830496,53.5454506065326,7.61699195911946,15.0643745546241,-78.5523576312657
34.16,-0.252100682886307,13.0554492776849,38.7729677678213,-16.1245454711721,-36.5330860781911,-14.2834358382115,-71.4590326605494,-2.83208102535253,49.2056613553212,5.12661585872149,17.2451607116836,-69.8738259355344
34.165,-0.585142232533953,12.9990844100569,36.3355674369049,-29.3144989903062,-30.9091468937683,-21.3845713240447,-70.6134772997374,-3.94588982077017,44.4194898922643,2.34027535154575,19.2762911758353,-60.0099689279303
34.17,-0.88785695912489,12.9379637229331,33.7156253399587,-41.9237605005526,-24.7181003500931,-28.2343241199173,-69.549549444387,-5.07942799076039,39.2054059057768,-0.779107223084586,21.049241958467,-48.9782215114616
34.175,-1.19684968241184,12.8603843096033,30.9513000314233,-53.8391139288977,-18.0388818529427,-34.7489275906189,-68.2184813780011,-6.22364243378089,33.5862330747923,-4.2683648600819,22.4501672639682,-36.8149551803171
34.18,-1.54663235749331,12.7582787750101,28.0825894912349,-64.9517877499671,-10.9585574805413,-40.8496217286902,-66.569862370799,-7.3721651750309,27.5887635271098,-8.16318511293206,23.3624145190781,-23.5762209139791
34.185,-1.96890681325185,12.6275445793203,25.1504202726824,-75.1593467237377,-3.57062358395165,-46.464433478292,-64.5528216447593,-8.52148767342348,21.243422638209,-12.4971824078511,23.6693369349312,-9.33823790919386
34.19,-2.49198092492918,12.4681814406237,22.1957170873115,-84.3675479944858,4.02678836472628,-51.5297917346216,-62.1172936038976,-9.6710169157298,14.5839935478596,-17.3009691361856,23.257356325945,5.80241930301591
34.195,-3.14032017318534,12.284234961446,19.2584741192709,-92.4921122461714,11.73276688698,-55.9919315374226,-59.2153279994934,-10.8230137358523,7.64740191134016,-22.601250889047,22.0192160886133,21.7289806600438
34.2,-3.93423319544167,12.0835533400838,16.3768510816888,-99.4603618932433,19.4454994347988,-59.8080475986566,-55.8024072761537,-11.9824170636037,0.473553325285827,-28.4199701092014,19.8573517429158,38.3050270540236
34.205,-4.88968686053929,11.8773719992976,13.5863179066811,-105.212680991163,27.0641381894733,-62.9471636551684,-51.8387338481149,-13.156560919446,-6.89479091996062,-34.7735206905193,16.6872949709241,55.3754546904227
34.21,-6.01824357963968,11.679747869522,10.9188719047696,-109.703755664391,34.4906156232485,-65.3906911309906,-47.2904514163426,-14.3547938319413,-14.4121192095981,-41.6720537119955,12.4410172816543,72.7678771202188
34.215,-7.32711101556143,11.5068706259974,8.40235018930825,-112.903559278211,41.6313734462154,-67.1326580777791,-42.1307665732278,-15.5880128797492,-22.0302787288019,-49.118891637196,7.07011183321005,90.2944709462957
34.22,-8.81929212787515,11.3762822036618,6.0598581245869,-114.798053154177,48.3989703721074,-68.1795973726258,-36.3409397658837,-16.868126704343,-29.6986122197357,-57.1100650810872,0.548707149207569,107.754255894971
34.225,-10.4938217451017,11.3060383198761,3.90933156561774,-115.389581111064,54.7135371715466,-68.5500921506126,-29.9111181798308,-18.2074636072127,-37.3641456928227,-65.6339828175811,-7.12399477393885,124.935784579276
34.23,-12.3460747887045,11.3138465753105,1.96324681231991,-114.69694422058,60.5040516230888,-68.2739870470503,-22.840987285737,-19.6181422891365,-44.9718483103193,-74.6712422576674,-15.9216603792292,141.620203507464
34.235,-14.3681310010391,11.4162151254715,0.228487643936653,-112.755150606124,65.7094108805172,-67.3912861405331,-15.1402226299392,-21.111423967415,-52.4649822889655,-84.1945843376851,-25.7893429925347,157.584635854851
34.24,-16.5491814827988,11.6276440944829,-1.29362627916119,-109.614843618898,70.2792840671265,-65.9507717197763,-6.82872879406353,-22.6970655113117,-59.7855562558592,-94.1689937205938,-36.6426617291993,172.605828270096
34.245,-18.8759633032393,11.9598890078149,-2.60715071772735,-105.341420071794,74.1747333023541,-64.0083906210321,2.06334193353222,-24.3826937712094,-66.8748901887075,-104.551942434424,-48.3677081940943,186.463997601589
34.25,-21.3332096603648,12.4213217358117,-3.72117429873904,-100.013858183783,77.3685966893623,-61.6254653505739,11.4957929728177,-26.1732213253558,-73.6742940250545,-115.293772494051,-60.8217285060227,198.94680787267
34.255,-23.9041043727474,13.0164099837697,-4.64933365930549,-93.7232822655869,79.8456319380526,-58.8667945583454,21.4188052193319,-28.0703233579923,-80.125855460452,-126.338210619089,-73.8346058958892,209.853402710147
34.26,-26.5707308099393,13.7453314623033,-5.40920248927773,-86.5712977452558,81.6024242064293,-55.7987113773825,31.7735681266069,-30.0719942842979,-86.1733256748007,-137.623005847324,-87.211145047239,218.998413865563
34.265,-29.3145066874494,14.6037337148358,-6.02157465680418,-78.6681357053783,82.6470663747047,-52.4871687753894,42.4931060706821,-32.1722010206832,-91.7630850508983,-149.080678649109,-100.734134296002,226.215862587897
34.27,-32.1165974363189,15.5826453297053,-6.50966478096673,-70.1306505381655,82.9986242757322,-48.9959185935192,53.5032813603866,-34.3606474410351,-96.8451647056057,-160.63936809262,-114.168136711791,231.362867491588
34.275,-34.9583020701629,16.6685391011386,-6.8982519033032,-61.0802175071243,82.686403347992,-45.3848456827969,64.7239511570978,-36.6226616052988,-101.374294202504,-172.223761736674,-127.263936774621,234.323070681806
34.28,-37.8214065837368,17.8435428343395,-7.21279327832058,-51.6405788449325,81.7490367298699,-41.7085109262663,76.0702520923429,-38.9392139300215,-105.310941541228,-183.756091300354,-139.763546513192,235.009694208369
34.285,-40.68850091527,19.0857891011316,-7.47853576486043,-41.9356874658745,80.2334179586941,-38.0149474756432,87.4539836216249,-41.2870707521136,-108.622308750345,-195.157175837346,-151.405654261071,233.36814232192
34.29,-43.5432563987324,20.3698914466068,-7.71965188419244,-32.0875964387006,78.1935041289591,-34.3447437638957,98.7850591845986,-43.6390838286237,-111.283245329995,-206.347493167759,-161.931381432127,229.378071740838
34.295,-46.3706614403674,21.6675313428601,-7.95842635606327,-22.2144401271322,75.68901752486,-30.730435277937,109.972993073364,-45.9646122747656,-113.277042422965,-217.248259714663,-171.090198806565,223.054861777455
34.3,-49.157213893545,22.9481375710193,-8.21451688789502,-12.4285494783856,72.7840752984609,-27.1962151617231,120.928390548856,-48.2300693324931,-114.59607286262,-227.782498680486,-178.645844520415,214.450428091484
34.305,-51.8910692862915,24.1796376903901,-8.50431025865941,-2.83473946101151,69.5457776684667,-23.7579619244209,131.564409206278,-50.399582299315,-115.242246038121,-237.876076717457,-184.382081752974,203.653337596803
34.31,-54.5621446759588,25.3292598492992,-8.8403914226583,6.47119873211064,66.0427853397335,-20.4235712734486,141.798160895396,-52.4357501057837,-115.227251707777,-247.458689940721,-188.108135176917,190.788197450566
34.315,-57.1621784642089,26.3643624312922,-9.23113960021541,15.4037742256207,62.3439163781328,-17.193568751057,151.552025641808,-54.3004796029677,-114.572573336999,-256.464781324855,-189.663651488794,176.014307976949
34.32,-59.6847470220674,27.2532689019666,-9.68046126514308,23.8888219221933,58.5167916270763,-14.061970745744,160.754851907188,-55.9558787590037,-113.309259031664,-264.834373187681,-188.92304056164,159.523587491928
34.325,-62.1252395010283,27.9660856585572,-10.1876657030576,31.8642640104585,54.6265559576958,-11.0173538437735,169.34302099556,-57.3651827349228,-111.477446378672,-272.513800524533,-185.799069686188,141.537795596759
34.33,-64.4807928072272,28.4754815819363,-10.7474844973151,39.2806016185238,50.7347002654217,-8.04408658723542,177.261357233366,-58.4936872201106,-109.125646114869,-279.456333315635,-180.245603592706,122.305099652849
34.335,-66.7501894291717,28.7574092581507,-11.3502320005215,46.101137432464,46.898006235061,-5.1236736447541,184.463869517244,-59.3096624643635,-106.309798130059,-285.622678494306,-172.259406846101,102.096045999504
34.34,-68.933721618784,28.7917494372711,-11.9820996972322,52.301936371673,43.1676325762211,-2.23616023357184,190.914313798813,-59.7852212037679,-103.092121514252,-290.981354942091,-161.880951952756,81.1990125451255
34.345,-71.03302627781,28.5628622397137,-12.62557350458,57.8715371121428,39.5883577733931,0.638455655434129,196.586569980343,-59.897114230023,-99.5397878835501,-295.50893757166,-149.194205171512,59.9152325024613
34.35,-73.0508957616851,28.0600309053408,-13.2599596127434,62.8104322894514,36.1979904989413,3.51885415464623,201.464830438073,-59.6274287409079,-95.7234538032254,-299.190169174798,-134.325391585294,38.5534901903096
34.355,-74.9910706902504,27.2777864603712,-13.8620014984874,67.13033950745,33.0269547949637,6.42111525369851,205.543600832208,-58.9641667796246,-91.7156935291388,-302.017941174428,-117.440770400521,17.424598796352
34.36,-76.8580217640325,26.216104467737,-14.4065682809411,70.8532887347637,30.0980530199003,9.35757437185335,208.827516870964,-57.9016839078205,-87.5893772916167,-303.993146683779,-98.7434796033985,-3.1642235199733
34.365,-78.6567284888252,24.8804679512464,-14.8673926715528,74.0105542249251,27.4264054526167,12.3358487819948,211.330983225783,-56.4409716611479,-83.4160427869312,-305.124411334669,-78.4695349836493,-22.9149590516426
34.37,-80.3924635024217,23.281793600208,-15.2178354714359,76.6414607382777,25.0195614431382,15.3580648994633,213.077642921883,-54.5897712586236,-79.2643083353411,-305.427709204322,-56.8830912730107,-41.5442564242441
34.375,-82.0705916872917,21.4362214808352,-15.4316529933849,78.7920946440204,22.877773217367,18.420308728451,214.099687465808,-52.3625104931524,-75.1983752800414,-304.925872869348,-34.2710921115419,-58.7886377595317
34.38,-83.6963931449238,19.3647717861995,-15.48374409049,80.5139505975674,20.9944200213212,21.5123136485902,214.437020099278,-49.7800608142448,-71.2766646161182,-303.648008178201,-10.937450369099,-74.4093327598795
34.385,-85.2749180388859,17.0928757564569,-15.3508548481877,81.8625441281335,19.3565673490698,24.6173915846386,214.136287357104,-46.8693174378195,-67.5506285334328,-301.628825799119,12.8030892086082,-88.1966331959536
34.39,-86.8108790520889,14.6497918044737,-15.0122215319942,82.8960197846586,17.9456436075114,27.7126057674553,213.249797843486,-43.6626118313711,-64.0637715826123,-298.907902993315,36.631247183754,-99.973672174156
34.395,-88.3085838855098,12.0679218907807,-14.4501359092444,83.6737834810021,16.7382147418772,30.7691760061996,211.834351619914,-40.1969727449516,-60.8509087406866,-295.52889035249,60.2295074941853,-109.599546215223
34.4,-89.7719063974715,9.38204693324387,-13.650421138487,84.2551862330761,15.7068360502906,33.7531007778293,209.950008089019,-36.5132584252643,-57.9376791584521,-291.538679324042,83.2882612561998,-116.971713944749
34.405,-91.2042913632358,6.62850312049404,-12.6028105191085,84.6982844549835,14.8209596146112,36.6259745616062,207.658823847804,-32.6551880737064,-55.3403253146901,-286.986547092735,105.511649720167,-122.027622256159
34.41,-92.6087849917951,3.84432315873305,-11.3012251303975,85.058699329071,14.0478754345337,39.3459737588635,205.023594001312,-28.6683045303317,-53.0657381699125,-281.923295692181,126.622972690137,-124.745528420626
34.415,-93.9880815369046,1.06636760930473,-9.74394959790369,85.3885945434723,13.3536644441795,41.868980308501,202.106630629932,-24.5989024168006,-51.1117601164552,-276.400402046088,146.369545237283,-125.144504272286
34.42,-95.3445756098136,-1.66952843406206,-7.93370789377568,85.7357880214425,12.7041420847136,44.1498087922707,198.968610567379,-20.4929565824838,-49.4677293972218,-270.469195003698,164.526904850658,-123.283625965081
34.425,-96.6804100507676,-4.32936896749228,-5.87764325544794,86.1430092922106,12.0657719683209,46.1435004510063,195.667521598688,-16.3950847925802,-48.1152424769419,-264.180074381674,180.902292425389,-119.260369666566
34.43,-97.9975103012254,-6.88174840576837,-3.5872080554442,86.6473100215953,11.4065303641921,47.8066461179891,192.2577319145,-12.3475763473801,-47.0291047870663,-257.581785618762,195.337352860487,-113.20824977941
34.435,-99.297597963,-9.2985205405756,-1.07797083529116,87.2796310816989,10.6967037346003,49.0986996263546,188.789202478875,-8.38951493542194,-46.1784354430489,-250.720761963885,207.710023720429,-105.293751749319
34.44,-100.582178446728,-11.5553681668263,1.63065121834199,88.0645255360595,9.90960331691548,49.9832437576459,185.306856211324,-4.55601973114186,-45.527888007117,-243.640544227931,217.935602614557,-95.7126260904025
34.445,-101.852500118887,-13.6322599791063,4.51572528403066,89.0200331792158,9.02218275442337,50.429172244456,181.850111866303,-0.877623791172594,-45.0389471573266,-236.381286102932,225.967004905111,-84.685623733375
34.45,-103.109484978313,-15.5137851968641,7.55119177414199,90.1576989074976,8.01554700159527,50.4117536916682,178.452584514647,2.62019657358551,-44.6712602086629,-228.979350952857,231.794242389621,-72.4537649151958
34.455,-104.353633450539,-17.1893603731836,10.7082990857597,91.4827242949287,6.87534315803514,49.9135465167201,175.141948873936,5.91733333646722,-44.3839627684764,-221.467003868402,235.443170200869,-59.2732442862493
34.46,-105.584908196156,-18.6533068339556,13.9560741086281,92.9942393591503,5.59202652623758,48.9251381259909,171.939956651107,8.99919663130434,-44.1369593305649,-213.872200705168,236.973563070257,-45.4100834140329
34.465,-106.802603711839,-19.9048010550969,17.2618184092782,94.6856796585556,4.16099805757746,47.4456865460205,168.862594753672,11.8567057359476,-43.892122240396,-206.218473822549,236.476593335415,-31.134648132188
34.47,-108.005209832135,-20.9477039075232,20.5916202391215,96.5452525784439,2.58261243994929,45.4832485626426,165.920367821929,14.4861289303809,-43.6143760990067,-198.524912325775,234.071791827592,-16.7161519889381
34.475,-109.190277982055,-21.7902779940326,23.9108729063523,98.5564759388979,0.862059309085609,43.0548848915038,163.118686060154,16.8887845254837,-43.2726391856382,-190.806232803742,229.903579209632,-2.41726821335364
34.48,-110.354299232658,-22.4448051938256,27.1847905858606,100.69877186083,-0.990876713061998,40.1865396782304,160.458337745395,19.0706193020789,-42.8405987174648,-183.072934884004,224.137459544824,11.5110290257349
34.485,-111.492602928908,-22.9271189467634,30.3789133052198,102.948099095351,-2.96216837554235,36.9126983808716,157.936025000434,21.0416838373954,-42.2973025766936,-175.331534446252,216.955970010261,24.8342779771272
34.49,-112.599283897758,-23.2560676772002,33.4595936296294,105.277607669331,-5.0339989214998,33.2758346186686,155.544941402499,22.8155266046081,-41.6275563731217,-167.584866107682,208.554480993702,37.3388891929713
34.495,-113.667165002879,-23.4529270139062,36.3944584587686,107.658300648088,-7.18530175184396,29.3256627495275,153.275370743106,24.4085302162904,-40.8221212024381,-159.832445666361,199.136939576227,48.835955313324
34.5,-114.687800160973,-23.5407790762998,39.1528403133583,110.059689015862,-9.39237013350897,25.1182185718155,151.115287686671,25.8392137161814,-39.8777139780065,-152.070882580403,188.911646638489,59.1644287822295
34.505,-115.651521035239,-23.543877075974,41.7061734852373,112.450427098593,-11.6295186358637,20.7147953375334,149.050943052882,27.1275244527261,-38.796818476891,-144.294332262703,178.087153356306,68.1936027025827
34.51,-116.547528660625,-23.4870128657635,44.0283514075292,114.798917560422,-13.8697767408099,16.180765907407,147.067418795906,28.2941418838967,-37.5873209781675,-136.494977968854,166.868356493067,75.8248488476106
34.515,-117.364029364599,-23.3949039094633,46.0960425380426,117.073876720548,-16.0855944846748,11.5843241870228,145.149140322628,29.3598137595902,-36.2619893841653,-128.663532344235,155.452863680429,81.9925865664928
34.52,-118.088412589575,-23.2916145037542,47.8889629112634,119.244852669285,-18.2495400353349,6.99517993306988,143.28033647601,30.3447425913736,-34.8378188879433,-120.789749269255,144.027690030176,86.6644764243411
34.525,-118.707466634452,-23.2000240389305,49.390104264365,121.282690334864,-20.3349697242511,2.48324069767627,141.445440225512,31.2680372584917,-33.3352705119713,-112.862937468667,132.766336229073,89.8408523468112
34.53,-119.207626949422,-23.1413527459911,50.5859172462126,123.159939220612,-22.3166521927373,-1.88268678224725,139.62942577275,32.147241174893,-31.7774311349035,-104.872468359405,121.826286105941,91.5534251095878
34.535,-119.575250468458,-23.1347528712357,51.4664496796652,124.85120097947,-24.1713299631393,-6.03614589713992,137.818080316187,32.9979448513726,-30.1891249060632,-96.8082716946756,111.346949121096,91.8633076132476
34.54,-119.796908559661,-23.1969706613028,52.0254402163115,126.333415330604,-25.8782039120679,-9.91420360917047,135.99821105281,33.8334871141314,-28.5960062192294,-88.6613136021994,101.448061107124,90.8584281867619
34.545,-119.859690526589,-23.3420820206501,52.2603680585307,127.586084090842,-27.4193287914701,-13.458525409351,134.157790068361,34.6647458263289,-27.023663716881,-80.4240525024256,92.2285456182345,88.6504120490072
34.55,-119.751509229938,-23.5813022906105,52.1724597600347,128.591434349842,-28.7799110649761,-16.6163336177205,132.286041528086,35.5000158057641,-25.4967631921217,-72.0908690372881,83.7658288570056,85.3710229031107
34.555,-119.461400349954,-23.9228683657775,51.7666544532574,129.334523105796,-29.9485038031598,-19.3412356181048,130.373476982887,36.3449688329604,-24.0382548393932,-63.658466478907,76.1155934413194,81.168266175056
34.56,-118.979807090456,-24.3719893956369,51.0515291647501,129.803286987183,-30.9170970539268,-21.593913446843,128.411885621131,37.2026883003501,-22.668667189434,-55.1262381063028,69.3119500897098,76.2022622030312
34.565,-118.298842722798,-24.9308607143695,50.0391861286831,129.988541938914,-31.6811057654272,-23.342670757455,126.394286911483,38.0737692627131,-21.4055063889679,-46.496597781071,63.3680013295943,70.6410012480672
34.57,-117.412524245055,-25.5987344802183,48.745104159473,129.883938839184,-32.2392607681183,-24.5638372760697,124.314853303817,38.9564734744499,-20.262775417076,-37.7752695085852,58.2767672472386,64.6560921879491
34.575,-116.316971529383,-26.3720398183187,47.1879561847108,129.485881844793,-32.5934113233407,-25.2420342139986,122.168810519461,39.8469284470037,-19.2506235334819,-28.9715312446654,54.0124398656862,58.4186131141244
34.58,-115.01056757097,-27.2445450272707,45.3893949793495,128.793416785273,-32.7482501682743,-25.3703065481307,119.952322540788,40.7393595943365,-18.3751318673072,-20.0984076973594,50.5319298224252,52.095164965574
34.585,-113.494076747058,-28.2075545899133,43.3738090138749,127.808097120677,-32.7109737534506,-24.9501295411119,117.662367791507,41.6263451082627,-17.6382366960996,-11.172806458029,47.776666574924,45.8442191895536
34.59,-111.770719266755,-29.2501342750379,41.1680501871509,126.533834848377,-32.4908914862113,-23.991297402874,115.296612254593,42.4990842572669,-17.0377877529141,-2.2155915356268,45.6746114217265,39.8128377893477
34.595,-109.846201190796,-30.3593584544583,38.8011351203485,124.976743315003,-32.0989983291873,-22.5117017613504,112.853284448979,43.3476712310873,-16.5677349509732,6.74841168058659,44.1424412533136,34.1338296998552
34.6,-107.728700500303,-31.5205747889309,36.3039216904141,123.144978196619,-31.5475251578331,-20.5370068570359,110.331056304166,44.1613683244584,-16.2184333346258,15.6904857819361,43.0878601791175,28.9233919291927
34.605,-105.428810685319,-32.7176825690445,33.7087626173634,121.048581987142,-30.8494809951659,-18.1002274117819,107.728933043903,44.9288740400054,-15.9770529538607,24.5781702345868,42.4119960356019,24.2792680032059
34.61,-102.959444202847,-33.9334221616325,31.049138225471,118.699336212869,-30.0182007758095,-15.2412142924553,105.046154219933,45.6385834779791,-15.8280778223959,33.3754941283672,42.0118392800537,20.2794406174101
34.615,-100.335698909449,-35.1496740956389,28.3592709838306,116.110624318479,-29.0669117387229,-12.0060526572993,102.28210705784,46.2788400193887,-15.7538762228019,42.0432958450446,41.7826828631468,16.9813605850571
34.62,-97.5746911782711,-36.3477671413784,25.6737250354407,113.297306825179,-28.0083308699086,-8.44637729223695,99.436252383057,46.8381785991693,-15.7353233488471,50.5396310526987,41.6205231791416,14.4217004664886
34.625,-94.6953598224038,-37.5087951173916,23.0269945224871,110.275609027744,-26.8543049050942,-4.61861020121658,96.5080627164209,47.3055616361458,-15.7524565442611,58.8202683437982,41.4243838994407,12.6166087579338
34.63,-91.7182451237966,-38.6139420380915,20.4530850031094,107.063020225129,-25.6155032125824,-0.583126102120314,93.4969717612963,47.6706088931319,-15.7851431348312,66.8392693383992,41.0985262778769,11.5624292746916
34.635,-88.6652471949519,-39.6448146627136,17.9850926128452,103.678202290948,-24.3011724779127,3.59664767979269,90.4023344593745,47.9238222720489,-15.8137410307222,74.5496472758918,40.5545113892119,11.2368405630542
34.64,-85.559367612446,-40.583780629499,15.65478590702,100.140904322114,-22.9189606221484,7.85518923056336,87.2233970058177,48.0568059316928,-15.8197328884989,81.9040951852024,39.7130818123613,11.6003620571221
34.645,-82.4244378310584,-41.4143092082805,13.4921955895139,96.471879234954,-21.4748158747758,12.1258886718298,83.9592766009464,48.0624812222425,-15.7863156222486,88.8557718258994,38.5058325653349,12.5981674362513
34.65,-79.2848373976615,-42.1213102788466,11.5252176054069,92.6927975998479,-19.972965389455,16.3420921036509,80.6089512088505,47.9352947826809,-15.6989283570787,95.3591308688099,36.8766436708522,14.1621412983279
34.655,-76.1652044998516,-42.6914655012714,9.77923531560511,88.826153773557,-18.4159762218915,20.438169374997,77.1712601361667,47.67141680728,-15.5457034668791,101.370776352618,34.7828496318978,16.2131128460687
34.66,-73.0901409546875,-43.1135440005451,8.27676661585078,84.895159504613,-16.804899917753,24.3505899369198,73.6449167501774,47.2689251324398,-15.3178271578602,106.850325449084,32.1961244538989,18.6631997990249
34.665,-70.083913414747,-43.3786935513543,7.03714185165946,80.9236206184179,-15.1395004464773,28.0189889013246,70.0285350037522,46.7279696689624,-15.0097982447059,111.761258145233,29.1030648311345,21.4181972050128
34.67,-67.1701523841908,-43.480697450811,6.07621819920257,76.9357930920809,-13.4185637639544,31.3872035858012,66.3206715233075,46.0509109725437,-14.61957638931,116.071732712976,25.5054588015622,24.3799491721365
34.675,-64.3715506186452,-43.4161870480294,5.4061358640371,72.9562157628894,-11.6402857842419,34.404259441266,62.519884815341,45.2424264127838,-14.1486141087171,119.755345802944,21.4202324927837,27.4486465973592
34.68,-61.7095626232717,-43.1848001815062,5.03512104077068,69.0095180337166,-9.8027338287817,37.0252835125594,58.6248126950471,44.3095773889222,-13.6017702039618,122.791816626274,16.8790733659071,30.5250004628222
34.685,-59.2041072298527,-42.7892765067896,4.96734009054004,65.1202021764317,-7.90437458565791,39.2123236541791,54.634268394219,43.2618313069891,-12.9871058008287,125.167575933155,11.9277344666567,33.5122479190134
