time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
144.15,127.478905756464,27.6534447400788,-40.124603706237,-316.297730626431,84.0486508584263,-3.22319129649404,-157.236382259425,5.15427854195092,84.8327916405888,154.464306420915,4.70937542345029,-132.082943834488
144.155,138.735305638145,24.0919789915639,-43.4515990827859,-340.10420426299,109.757383341447,-7.24721011261542,-154.498728774879,3.82616114905693,81.0473574615479,149.498417440148,5.00798263749147,-125.389232049649
144.16,149.629398367314,19.9740199867439,-46.0395068520789,-362.177793408696,133.675248744352,-12.1980772813962,-151.327240015763,2.95093198127378,76.5893592194316,145.152366352829,4.57677966114102,-118.002327384067
144.165,160.095209315536,15.3746179477021,-47.8732717854582,-382.340212885578,155.528983761542,-17.9792581690756,-147.795669157634,2.52274445321417,71.5454132870599,141.434952249593,3.45431155919152,-110.011526659922
144.17,170.070082793519,10.382502357874,-48.9538961215334,-400.434806966857,175.086860227876,-24.4746865157353,-143.981756781304,2.52206649673206,66.0131560197613,138.346065118911,1.6906313039969,-101.516024277181
144.175,179.495684242417,5.09805541947494,-49.2983846499973,-416.328382661776,192.162586703367,-31.5516759754004,-139.965527805234,2.91633472607277,60.0994451385299,135.877106559317,-0.654898103630926,-92.6238443670762
144.18,188.318952547974,-0.369117422935775,-48.9393006609428,-429.912605402223,206.618132625368,-39.064141049345,-135.827501325239,3.66100213280673,53.9183077696722,134.011485649018,-3.51592945292012,-83.4505081435359
144.185,196.492967844038,-5.90294039836201,-47.9239454495678,-441.104925613837,218.365410926516,-46.85602848448,-131.64686767965,4.70093751792088,47.5886858433992,132.725181450835,-6.82150674190945,-74.1174555111296
144.19,203.977701524882,-11.3838515354229,-46.3131843303895,-449.849016712914,227.366785866508,-54.7648588806757,-127.499689268185,5.97212279159588,41.2320357335875,131.987363718643,-10.4984115720334,-64.7502457495842
144.195,210.740618248674,-16.6919168626304,-44.1799515609734,-456.114718272355,233.634404749071,-62.6252804427292,-123.457181657541,7.40358460661177,34.9698432498814,131.76106342059,-14.4734040222314,-55.4765673079894
144.2,216.757104485404,-21.7099689992289,-41.6074749180566,-459.897492023221,237.228384404228,-70.272542052711,-119.584129208541,8.91949009422886,28.9211172639411,132.003884737693,-18.6752862786096,-46.4240918122523
144.205,222.010704505094,-26.3266645228447,-38.6872676751163,-461.217412507517,238.253915023026,-77.5458006235426,-115.937484893225,10.4413330877973,23.1999253559882,132.668750258131,-23.0367247764178,-37.7182126490909
144.21,226.493152310243,-30.4393591133035,-35.5169412029321,-460.117728012372,236.857374067524,-84.2911875826567,-112.565197343249,11.8901372132053,17.9130329938618,133.704671171255,-27.4957766032534,-29.4797139162999
144.215,230.204196452762,-33.9567082522053,-32.1978951941978,-456.663040304907,233.221570201663,-90.3645709138814,-109.505299840177,13.1886054018389,13.1577040794257,135.057534365878,-31.9970780051544,-21.8224207552968
144.22,233.151223437265,-36.8009136020952,-28.8329445044672,-450.937163075985,227.560260217295,-95.6339620382378,-106.785286373032,14.2631513558315,9.01971546520559,136.67089845595,-36.492666498667,-14.850886604896
144.225,235.348693970598,-38.9095503292454,-25.5239418028432,-443.040728367241,220.112099845296,-99.9815305296061,-104.421789550809,15.0457567440571,5.57163156206391,138.486790902085,-40.9424227212788,-8.65817625363358
144.23,236.817414140078,-40.2369276849154,-22.3694537421132,-433.088617152187,211.13420164794,-103.305203842162,-102.420564594892,15.475607801622,2.87137776024996,140.446498575097,-45.3141331072356,-3.32380530676151
144.235,237.583670188722,-40.7549531768072,-19.4625453932539,-421.207294317011,200.895479726067,-105.519843460217,-100.776773365455,15.5004758505849,0.961143403092856,142.491344304329,-49.5831891123881,1.08810351173886
144.24,237.678260499976,-40.4534887336306,-16.8887235016812,-407.532129320208,189.669961860477,-106.558002730556,-99.4755528491643,15.0778173751555,-0.133363220765566,144.563442136798,-53.7319524436887,4.53038915560636
144.245,237.135461497361,-39.3402046349437,-14.7240839474743,-392.20478176474,177.730245332371,-106.3702846771,-98.4928440742554,14.1755801238879,-0.403293748792014,146.606424173348,-57.7488281040984,6.9740926634012
