time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
142.565,0.509663230513356,0.0986432587455384,-0.0940475914478852,-0.0268963171563255,0.0243157026459207,0.00456309096953683,NaN,NaN,NaN,NaN,NaN,NaN
142.57,0.392839555689205,0.0973471007447595,-0.0837826087978525,-0.0688347504388671,0.0193688899383927,0.00427918102449477,NaN,NaN,NaN,NaN,NaN,NaN
142.575,0.277945257360265,0.0960858621686384,-0.0736587107068402,-0.111726798331439,0.014680565220948,0.00393414372801645,NaN,NaN,NaN,NaN,NaN,NaN
142.58,0.166209288183211,0.0948683115018537,-0.0637971585824099,-0.154054534219184,0.010359850153264,0.00351664289875527,NaN,NaN,NaN,NaN,NaN,NaN
142.585,0.0589998685903354,0.0937009863957735,-0.0543145899082806,-0.195464699477103,0.00651323560154872,0.00301610298554397,NaN,NaN,NaN,NaN,NaN,NaN
142.59,-0.0424177788486078,0.0925879670803131,-0.0453203234078033,-0.235357331082047,0.00324090101479463,0.00242337282197685,NaN,NaN,NaN,NaN,NaN,NaN
142.595,-0.136898907774361,0.0915307223858864,-0.0369138704910292,-0.273290025495664,0.000632835070419193,0.00173144680183397,NaN,NaN,NaN,NaN,NaN,NaN
142.6,-0.223495151048963,0.0905280301196101,-0.029182724831166,-0.309250611681529,-0.00123514141124394,0.000936223464646702,NaN,NaN,NaN,NaN,NaN,NaN
142.605,-0.301349476008053,0.0895759697408367,-0.022200490679029,-0.342928564623598,-0.0023053356331635,3.72774216166841e-05,NaN,NaN,NaN,NaN,NaN,NaN
142.61,-0.370233206323165,0.0886679811036946,-0.0160253970944395,-0.374098897119568,-0.00254200030543317,-0.000961382990460663,NaN,NaN,NaN,NaN,NaN,NaN
142.615,-0.429299060400428,0.0877949785955477,-0.0106992302637823,-0.402459431462144,-0.00193487482620287,-0.00205060275353344,NaN,NaN,NaN,NaN,NaN,NaN
142.62,-0.478155079386861,0.0869455055030566,-0.00624670016695017,-0.427769992792837,-0.000502312603909665,-0.00321544421878647,NaN,NaN,NaN,NaN,NaN,NaN
142.625,-0.516673049901227,0.0861059091669911,-0.00267524177647717,-0.449706613775517,0.00170614246523476,-0.00443466123535562,NaN,NaN,NaN,NaN,NaN,NaN
142.63,-0.544845820289954,0.0852605137958685,2.47645586489043e-05,-0.467748424379947,0.00460786180961801,-0.00568031591963559,NaN,NaN,NaN,NaN,NaN,NaN
142.635,-0.563253743474549,0.0843917650941349,0.00187938317952771,-0.482239115469157,0.00808604090015904,-0.00691756872658185,NaN,NaN,NaN,NaN,NaN,NaN
142.64,-0.572478301645989,0.0834803195355874,0.00293016568539377,-0.493068341016981,0.0119895152324375,-0.00810466912342555,NaN,NaN,NaN,NaN,NaN,NaN
142.645,-0.573139195716389,0.0825050515722869,0.00323289806285028,-0.500210130005412,0.0161335663119739,-0.00919316933389057,NaN,NaN,NaN,NaN,NaN,NaN
142.65,-0.566255610322853,0.0814429546567913,0.00285611161662598,-0.503582587769955,0.0203017736895987,-0.0101283773706137,NaN,NaN,NaN,NaN,NaN,NaN
142.655,-0.553054319108291,0.080268916928488,0.00187942100868893,-0.503106489121071,0.0242489378600949,-0.0108500580282136,NaN,NaN,NaN,NaN,NaN,NaN
142.66,-0.534784889763591,0.0789553599115386,0.000391753524996748,-0.498759793126361,0.0277050638401532,-0.0112933818652608,NaN,NaN,NaN,NaN,NaN,NaN
142.665,-0.512841100053351,0.0774717385818214,-0.00151046873915307,-0.490390342844577,0.0303803575057464,-0.0113901127288783,NaN,NaN,NaN,NaN,NaN,NaN
142.67,-0.488579411287344,0.0757839134975748,-0.00372513758541541,-0.478153213824396,0.0319711475533911,-0.0110700144087774,NaN,NaN,NaN,NaN,NaN,NaN
142.675,-0.463425884738119,0.0738534199717001,-0.00614621037582246,-0.462070361714289,0.0321666067245109,-0.0102624469483666,NaN,NaN,NaN,NaN,NaN,NaN
142.68,-0.439030555919583,0.0716366749015809,-0.00866536726644671,-0.442185482896462,0.0306561083421721,-0.00889811344048078,NaN,NaN,NaN,NaN,NaN,NaN
142.685,-0.41686913699949,0.0690841780576764,-0.0111735488720647,-0.418549374047825,0.0271370200245715,-0.00691090928130554,NaN,NaN,NaN,NaN,NaN,NaN
142.69,-0.397830753766294,0.0661397803452531,-0.0135623624629323,-0.391204884640041,0.0213227074898694,-0.00423981835113584,NaN,NaN,NaN,NaN,NaN,NaN
142.695,-0.383042220911998,0.0627401055751859,-0.0157253582239016,-0.360223077627639,0.0129504994631344,-0.00083079492897242,NaN,NaN,NaN,NaN,NaN,NaN
142.7,-0.373277928299481,0.0588142232148658,-0.0175591898441629,-0.325554527886853,0.00178935153530484,0.00336143321377926,NaN,NaN,NaN,NaN,NaN,NaN
142.705,-0.369462335212193,0.054283675902518,-0.0189646848192154,-0.287402147140488,-0.0123530561202632,0.00837170577169368,NaN,NaN,NaN,NaN,NaN,NaN
142.71,-0.372224646784157,0.0490629655637523,-0.019847858370592,-0.245924450789988,-0.0296240438696989,0.014222977861638,NaN,NaN,NaN,NaN,NaN,NaN
142.715,-0.381840305985854,0.0430605940888905,-0.0201209098504231,-0.201529886966933,-0.0501207168923889,0.0209251325496405,NaN,NaN,NaN,NaN,NaN,NaN
142.72,-0.398163877717975,0.036180737054286,-0.019703240940667,-0.155255735429799,-0.0738860125444607,0.0284741071280284,NaN,NaN,NaN,NaN,NaN,NaN
142.725,-0.421497149641858,0.028325600383215,-0.0185225299900959,-0.10617690766535,-0.100906171152192,0.0368513712104839,NaN,NaN,NaN,NaN,NaN,NaN
142.73,-0.451560189040863,0.0193984690829043,-0.0165158857719562,-0.0545282912985316,-0.131109737414687,0.046023781424749,NaN,NaN,NaN,NaN,NaN,NaN
142.735,-0.487733389471723,0.00930740433840626,-0.0136310866258128,-0.000177786901560413,-0.164368139423925,0.0559438227620403,NaN,NaN,NaN,NaN,NaN,NaN
142.74,-0.529429439588827,-0.00203051753698272,-0.00982788816523588,0.0564482518520668,-0.200497828430125,0.0665502313408025,NaN,NaN,NaN,NaN,NaN,NaN
142.745,-0.57598800065924,-0.0146845984626459,-0.00507935659482169,0.114721181514452,-0.239263898659464,0.0777689783295955,NaN,NaN,NaN,NaN,NaN,NaN
142.75,-0.626539622604551,-0.0287057831147845,0.000626841428000295,0.174257507884336,-0.280385046617104,0.0895145808844039,NaN,NaN,NaN,NaN,NaN,NaN
142.755,-0.680084237723892,-0.0441220855458498,0.00728728335846278,0.234473747894006,-0.323539677043465,0.101691693963533,NaN,NaN,NaN,NaN,NaN,NaN
142.76,-0.7357103193568,-0.0609344987943535,0.0148818743055245,0.295065483263472,-0.368372921164577,0.114196927461884,NaN,NaN,NaN,NaN,NaN,NaN
142.765,-0.792456358218625,-0.0791137089115846,0.0233732761578584,0.355565376763036,-0.414504304430274,0.126920826762992,NaN,NaN,NaN,NaN,NaN,NaN
142.77,-0.849388159606041,-0.0985979025795661,0.0327067779658998,0.415468756857135,-0.461535786940867,0.139749951815262,NaN,NaN,NaN,NaN,NaN,NaN
142.775,-0.905632028987752,-0.119291894033235,0.0428106799291069,0.474256075429495,-0.509059900533101,0.152568990197168,NaN,NaN,NaN,NaN,NaN,NaN
142.78,-0.960671433725445,-0.141067708726314,0.0535972302819521,0.531550148214964,-0.5566677212688,0.16526284306872,NaN,NaN,NaN,NaN,NaN,NaN
142.785,-1.01386074770105,-0.163766658163228,0.0649641157499667,0.586854252650742,-0.603956443098269,0.177718628903904,NaN,NaN,NaN,NaN,NaN,NaN
142.79,-1.06429707434444,-0.187202834412692,0.0767964669136373,0.639487643430483,-0.650536355192337,0.189827557791034,NaN,NaN,NaN,NaN,NaN,NaN
142.795,-1.11151292912939,-0.211167855536542,0.0889693043989506,0.688968201892658,-0.696037068715677,0.201486638132534,NaN,NaN,NaN,NaN,NaN,NaN
142.8,-1.15578383739613,-0.235436613840772,0.101350323929682,0.735507017383502,-0.740112885233835,0.212600187043682,NaN,NaN,NaN,NaN,NaN,NaN
142.805,-1.19710171150692,-0.259773723460659,0.113802900078779,0.778951684552516,-0.782447245126856,0.223081124996481,NaN,NaN,NaN,NaN,NaN,NaN
142.81,-1.23445247268885,-0.283940334615736,0.126189180634081,0.818050643480055,-0.822756237278212,0.232852043765404,NaN,NaN,NaN,NaN,NaN,NaN
142.815,-1.26777482807447,-0.307700977937708,0.138373145113102,0.852520526111046,-0.860791188456884,0.241846044143602,NaN,NaN,NaN,NaN,NaN,NaN
142.82,-1.2963485547258,-0.330830120275307,0.150223510506034,0.881383566750885,-0.896340380505152,0.250007346000523,NaN,NaN,NaN,NaN,NaN,NaN
142.825,-1.32020250241923,-0.353118148766272,0.161616382787257,0.904459090567086,-0.929229964808065,0.257291677971834,NaN,NaN,NaN,NaN,NaN,NaN
142.83,-1.34020810083841,-0.374376547914099,0.172437572122958,0.922479666934443,-0.959324156490849,0.263666457452736,NaN,NaN,NaN,NaN,NaN,NaN
142.835,-1.3564958263166,-0.394442090453005,0.182584511292278,0.935452221046427,-0.986524796023747,0.269110773740084,NaN,NaN,NaN,NaN,NaN,NaN
142.84,-1.36907974393028,-0.413179923085671,0.191967739249778,0.942722341078296,-1.01077036462764,0.273615188338917,NaN,NaN,NaN,NaN,NaN,NaN
142.845,-1.378193684882,-0.430485489465689,0.200511933891239,0.944954927133752,-1.03203453365847,0.277181366863541,NaN,NaN,NaN,NaN,NaN,NaN
142.85,-1.38401195921593,-0.446285292173796,0.208156499012686,0.942582336593888,-1.05032431876948,0.279821556898174,NaN,NaN,NaN,NaN,NaN,NaN
142.855,-1.38664002587,-0.460536550186912,0.21485572930655,0.935937283405575,-1.06567789886503,0.281557925920355,NaN,NaN,NaN,NaN,NaN,NaN
142.86,-1.38602072010448,-0.47322585586601,0.220578593176328,0.925941019000926,-1.07816214926052,0.282421773199435,0.337784042282795,0.04099720484836,-0.0108395566494451,-0.026877090016542,0.0558606282391456,-0.00603508746008559
142.865,-1.38242014469701,-0.484366973439555,0.225308185399819,0.912288364048546,-1.08786992936275,0.282452629688473,0.314980502120058,0.0403154735851546,-0.00971574543991992,-0.0299290141179599,0.0529695372396047,-0.0054443144759756
142.87,-1.37590840404681,-0.493997947490136,0.229040909638936,0.89536839108849,-1.09491715853765,0.281697260488809,0.292146511702268,0.0397178435946323,-0.00865876346854436,-0.0329003769530617,0.0500475078289728,-0.00484450575842869
142.875,-1.36661898611727,-0.502177704043836,0.23178545419823,0.875638303157667,-1.09943971020221,0.280208585550559,0.269362810256013,0.0392199289294138,-0.00768847767374569,-0.035826568484385,0.0471097793695271,-0.00423963296028479
142.88,-1.35480713721425,-0.508982328565223,0.233561623396765,0.8536469664043,-1.10159015374015,0.278044535844979,0.246538749745525,0.0388276978210628,-0.00681964772396243,-0.0389156547341213,0.0441728577473147,-0.00363451120265117
142.885,-1.34023061348495,-0.514501195675826,0.234399081993361,0.829634594393409,-1.10153437641636,0.275266864171879,0.224212954060694,0.0385365094652778,-0.00606117616333807,-0.0417254437475425,0.0412543895935217,-0.0030347727576226
142.89,-1.3229351317572,-0.518833106967043,0.234336062222719,0.804010599963513,-1.0994481225723,0.271939931829861,0.202547668658884,0.0383306822370659,-0.0054156255349427,-0.044192796565579,0.0383729486668929,-0.00244678951018595
142.895,-1.30298875459263,-0.522082568813568,0.233418073335668,0.777262335660402,-1.09551349431208,0.268129494308295,0.182132430513799,0.0381836455429587,-0.00487903559122837,-0.0461067795953609,0.03554772846766,-0.00187754171409051
142.9,-1.28047888642175,-0.524356314846799,0.231696643343667,0.749884844706548,-1.08991546576898,0.263901510669355,0.163692735451406,0.0380586975745421,-0.00444105932216106,-0.0472094681987535,0.0327981403645829,-0.00133443343885717
142.905,-1.25546265997925,-0.525760150793893,0.229228113101668,0.721989900547526,-1.0828384709343,0.259321002107502,0.146318677473336,0.0379103591910226,-0.00408542075879447,-0.0478062064554948,0.0301433223098186,-0.000825058196134676
142.91,-1.22805366921684,-0.526396175241003,0.226072494837274,0.693877132486723,-1.07446313199547,0.254450985086997,0.130110529399648,0.0376862819285914,-0.00379068119162878,-0.0478547218353068,0.0276015693040826,-0.000356921369015026
142.915,-1.19851522140531,-0.526360410211747,0.222292401320331,0.665728583753581,-1.06496320030314,0.249351503328496,0.114880846448697,0.0373296375821996,-0.00353128446225935,-0.0478794843202791,0.0251897028455897,6.28709230361748e-05
142.92,-1.16704524395782,-0.525740860965132,0.217952048261519,0.637746048045385,-1.05450278473618,0.244078780701222,0.100629470884193,0.0367818896541946,-0.00327883720925453,-0.0479762532292841,0.0229224023287597,0.000427944176261461
142.925,-1.13369719245153,-0.524616014866421,0.213116331070048,0.610201782907557,-1.04323394181239,0.238684513834772,0.0877178457199906,0.0359858246916864,-0.00300356717251111,-0.0474462943923049,0.0208115264342565,0.000732994460481541
142.93,-1.09870310022204,-0.523053783538709,0.207849977340396,0.583231464846371,-1.03129469807073,0.233215319144106,0.0761582816904986,0.0348887052996983,-0.00267589256956709,-0.0462820168948327,0.0188654566691735,0.000974117695911901
142.935,-1.06203920720356,-0.52111088920335,0.202216777739426,0.556752137192601,-1.01880756793144,0.227712344188886,0.0660155959150216,0.0334453972139583,-0.0022680286889939,-0.0439249174770358,0.017088498103737,0.00114911198636409
142.94,-1.02421986777235,-0.518832693383096,0.19627889961837,0.530968633755238,-1.005878619562,0.222211048141584,0.0571935766963547,0.0316213206525033,-0.00175555456213273,-0.0408409619033577,0.0154803737794065,0.00125773555132282
142.945,-0.985606106544633,-0.516253462279239,0.190096289006549,0.505943430425679,-0.992597127590419,0.216741150917655,0.049619550052173,0.0293950812610531,-0.00111886304797731,-0.037162695833316,0.0140358490558821,0.00130190343178319
142.95,-0.946520140989455,-0.513397056803558,0.183726167113069,0.481676814460837,-0.979035835341428,0.211326745517018,0.0432130962939806,0.0267606479827031,-0.000344421876960986,-0.0329256414661184,0.0127445202056762,0.00128580761481262
142.955,-0.907316513892407,-0.510278025659074,0.177222626721575,0.45821272328387,-0.965251831283556,0.205986563593917,0.0377844387186493,0.0237289634537626,0.000574219058250578,-0.0283307383591118,0.0115907978068634,0.00121594750335901
142.96,-0.868310692185784,-0.506903066892812,0.170636331791776,0.435448532479616,-0.951288025293155,0.200734380406714,0.0332968849591905,0.0203288961185131,0.00163572797909187,-0.0232876070681369,0.0105541099519287,0.00110106068923049
142.965,-0.829836481662392,-0.503272807539008,0.164014320287808,0.413332256744512,-0.93717519091003,0.195579542219443,0.0296132237071409,0.016607471018343,0.00283063934756215,-0.0178613897905624,0.00960934308212612,0.000951947673842944
142.97,-0.792219643106449,-0.499383833490974,0.157399906043986,0.391808546302328,-0.922934520687703,0.190527596970157,0.0265772988764716,0.0126293468494649,0.00414137459984445,-0.0121335180650437,0.00872752954501782,0.000781188399352605
142.975,-0.755613955454866,-0.495230884207893,0.150832670806799,0.370737443793433,-0.908580623670427,0.185581007546391,0.0240193171454957,0.00847553901985026,0.00554264344459559,-0.00619641647951741,0.00787678100138403,0.000602753053467027
142.98,-0.720349611566656,-0.490809111173158,0.144348532993079,0.350090165939577,-0.894124877509025,0.18073992620941,0.0217586818487607,0.00424142067161661,0.00700221637902494,-0.000152979329057553,0.00702345588549367,0.000431514426374411
142.985,-0.686804455330421,-0.486116287113202,0.13797987572338,0.329887134294432,-0.879579033216018,0.176003008436506,0.0196071767880914,3.40646093065738e-05,0.00848204204676639,0.00588415359821688,0.0061335376168281,0.000282673945992125
142.99,-0.655208071344531,-0.481154846618056,0.13175571381555,0.31009883416623,-0.8649589584315,0.171368244535984,0.0173724857042065,-0.00403098248375968,0.0099396670651083,0.0117935386079817,0.00517418858701295,0.000171118208729382
142.995,-0.625822513990443,-0.475933639345321,0.12570187803112,0.290758717478143,-0.850288395633952,0.166833787672678,0.0147356718317674,-0.00783337738699703,0.0113299016883816,0.0174370742974878,0.00411543355476704,0.000110727166582243
143,-0.598839945808084,-0.470469285248155,0.119841195177105,0.271897201603655,-0.835602605248215,0.162398757295616,0.0114343548570533,-0.0112519729536691,0.0126066627700099,0.0226742012275322,0.00293191544909445,0.000113658942094135
143.005,-0.574258342884412,-0.464787037385985,0.114193644721526,0.253459025799782,-0.820951760307927,0.158063997308692,0.00748795164401385,-0.0141689749773779,0.0137249164532396,0.0273793312449476,0.0016046571899417,0.000189639346187947
143.01,-0.552139662774031,-0.458921081282742,0.108776476247095,0.235482362784428,-0.806403959428082,0.153832768657326,0.00272848930180291,-0.0164741035359288,0.0146426372516092,0.0314099039125346,0.000122755461517386,0.000345286412830625
143.015,-0.532435945834801,-0.452914229240386,0.103604277047269,0.217870617510467,-0.792047728513003,0.149711356371027,-0.00280760901103215,-0.0180685965588142,0.0153226979300764,0.0346674391233169,-0.00151507313289438,0.000583501504166958
143.02,-0.515139543298772,-0.446817001669325,0.0986889850386689,0.200752405327043,-0.777993889005733,0.145709571611065,-0.00932183910242825,-0.0188688972704984,0.0157346059779735,0.0369933459376932,-0.00329917603589536,0.000902958672865435
143.025,-0.500211165854553,-0.440686123125041,0.0940398484198519,0.184303193762921,-0.764376681665063,0.141841130071921,-0.0170321994784473,-0.0188098773137144,0.0158560074415319,0.0382232364650576,-0.00520796132665702,0.00129772291949604
143.03,-0.487531752345064,-0.434582495898105,0.0896633396168732,0.168618372004897,-0.751354049856125,0.13812388934066,-0.0260116746695275,-0.0178474633993242,0.0156738872801974,0.0382264800974861,-0.00720728624976413,0.0017570257118622
143.035,-0.477128036419044,-0.428568746261166,0.0855630365137513,0.154055181479001,-0.739107005093868,0.134579929690715,-0.0362766215239123,-0.0159605567007807,0.0151854069167013,0.0368357346116013,-0.00925031042251713,0.00226522263883612
143.04,-0.468608658026381,-0.422706465624587,0.0817394883343621,0.140447507341405,-0.72783801991486,0.131235465407829,-0.0478549930682134,-0.0131521601649963,0.0143983338334042,0.033991907111349,-0.0112778764365298,0.0028019533924436
143.045,-0.46174259985832,-0.417053289093349,0.0781900864927567,0.127889861137015,-0.717768418776556,0.128120577198676,-0.060712716993133,-0.00944965853894563,0.0133310343888294,0.0296038040548175,-0.0132194671379727,0.00334251848949455
143.05,-0.456272869493794,-0.41165996600063,0.0749089620646003,0.11646861546315,-0.709134766157102,0.125268760533977,-0.0747767583941046,-0.00490422817017171,0.0120120188645023,0.0235991528241319,-0.0149947722061035,0.00385848038067183
143.055,-0.451922929802162,-0.406567580293401,0.0718869311981682,0.106257384636753,-0.702184281760149,0.122716289869138,-0.0899353040402138,0.000410612615925382,0.0104790464152035,0.0159275182194434,-0.0165158770602158,0.00431848901442065
143.06,-0.448403660483114,-0.401805073176395,0.0691115078598712,0.0973126062793571,-0.697169344964217,0.120501404430723,-0.106039192167757,0.00640126774336956,0.00877781635761007,0.00656305563278022,-0.0176900650560328,0.00468932372792337
