time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
106.78,-9.86969629492844,46.5814913939736,-38.8080603783276,-3.79932864011086,53.3971125143275,1.92095496900332,169.058245146207,-58.8346764037702,-89.9193718378253,-277.37585620072,-78.1782538606042,188.390000420423
106.785,-11.9021695227912,46.3313823992841,-39.6725990847869,3.87813138374785,55.014327793707,7.35494442991237,182.377716440818,-60.4101715492713,-94.4144646651855,-293.814604321641,-80.7915642896551,201.42229393843
106.79,-14.430066895884,45.8879556699009,-40.2593886051974,11.7914304761299,56.0135144838664,12.4354749300485,195.177701923145,-61.5380474272765,-98.1767444914084,-310.039854254743,-82.1255858903795,212.838263972752
106.795,-17.4198156512024,45.281095768779,-40.5778034737731,19.8597151301889,56.4093647359011,17.1682283393354,207.370666094494,-62.2304943175939,-101.167319985442,-325.929947715978,-82.0829435234866,222.422777300058
106.8,-20.8308586459028,44.5416266259419,-40.6385256236079,28.0046414898271,56.2252918977278,21.5666613447625,218.875863124814,-62.5046460780503,-103.363602366349,-341.361401475947,-80.5890789748363,229.987517259284
106.805,-24.6169222775557,43.7003003626796,-40.4530568942622,36.1514808500698,55.4924652716562,25.6504842949133,229.620310284253,-62.3817376342339,-104.759581848179,-356.210541684778,-77.5948678800214,235.375138011056
106.81,-28.7274064414404,42.7868279251246,-40.0332410412493,44.2301376806318,54.2487296208236,29.4440646336849,239.539572503475,-61.8862195032289,-105.365649152213,-370.355141569633,-73.0787248024712,238.462753515865
106.815,-33.1088440924475,41.8289822872945,-39.3908172248566,52.1760582158486,52.5374408502077,32.9748086693919,248.578359172499,-61.0448616522371,-105.207973445805,-383.67603428513,-67.0481137781958,239.16468100645
106.82,-37.706374062618,40.8518011518546,-38.5370270956761,59.9310099686825,50.4062499897823,36.2715734962114,256.690942953092,-59.8858784180624,-104.327461648449,-396.058675412619,-59.5403947970587,237.434379775777
106.825,-42.4651710777272,39.8769109363237,-37.4822955959079,67.4437153116184,47.9058675292735,39.3631574795657,263.841415688311,-58.4381033892325,-102.778336806832,-407.394632168022,-50.6229537201945,233.265547559064
106.83,-47.3317809563037,38.9219879637794,-36.2360017218154,74.6703255615699,45.0888393719587,42.2769130445665,270.003798745184,-56.7302386719224,-100.626384855528,-417.58297868152,-40.3925833445514,226.692358830293
106.835,-52.2553158386812,38.000366780543,-34.8063502947686,81.5747258235107,42.0083642219955,45.0375197448123,275.162025133801,-54.7901976157864,-97.9469291564954,-426.531578774963,-28.9741058350703,217.788851907293
106.84,-57.1884730662613,37.1207998153807,-33.2003498386177,88.1286651207214,38.7171800845884,47.6659488920179,279.309809279023,-52.6445544847589,-94.8226003286177,-434.158239533895,-16.5182506368975,206.667494079293
106.845,-62.0883512605041,36.2873673770915,-31.4238954517348,94.3117109224534,35.2665447170406,50.1786435662243,282.450417944988,-50.3181090759334,-91.340974649324,-440.391720704791,-3.19882630125722,193.476974693294
106.85,-66.9170475770379,35.4995323507343,-29.4819495258143,100.111031897373,31.7053313397389,52.586929838236,284.596353002045,-47.8335691371027,-87.592157427138,-445.172586624545,10.7907516227529,178.399294036936
106.855,-71.6420303910945,34.7523299783169,-27.3788077013698,105.521017412808,28.0792567939309,54.896666827964,285.76895396577,-45.2113488234219,-83.6663880261939,-448.453889121087,25.2414924337676,161.646230370095
106.86,-76.2362912524783,34.0366798635796,-25.1184328926422,110.542746810954,24.4302547657981,57.1081351076089,285.997925930559,-42.4694775412122,-79.6517406505737,-450.201671719597,39.933318276047,143.45527855146
106.865,-80.6782884798278,33.3398048142953,-22.704836765719,115.183325638743,20.7960018390776,59.2161551896615,285.320796830505,-39.6236103866067,-75.6319897093362,-450.395287607776,54.6398887401076,124.08516138001
106.87,-84.9517020623579,32.6457392610585,-20.1424858051487,119.45510958084,17.2095991474687,61.2104206306643,283.782306861387,-36.6871289149125,-71.6847008505604,-449.027526175293,69.1336305222139,103.811018940143
106.875,-89.045025434521,31.9359087258362,-17.4367081117478,123.374839676948,13.6994074564281,63.0760238758393,281.433732391395,-33.6713191148607,-67.8795989245066,-446.104545569556,83.1908329884377,82.9193820880771
106.88,-92.9510239687838,31.1897611741283,-14.5940773844759,126.962714408557,10.2890288208737,64.7941476337087,278.332146902112,-30.5856122456468,-64.2772526258875,-441.64561164167,96.5966675934927,61.7030343994299
106.885,-96.6660925270617,30.3854310961427,-11.6227521407482,130.241425393188,6.99742373601191,66.3428905090072,274.539622562715,-27.4378736759234,-60.9281028569307,-435.682646909752,109.149991108795,40.4558632692326
106.89,-100.189545124527,29.500417795201,-8.53275100005465,133.235183728378,3.8391490693979,67.6981929143937,270.122377912725,-24.2347250130372,-57.8718484963085,-428.259596698145,120.66779945378,19.4677960929561
106.895,-103.522868899943,28.512260514657,-5.33614855807353,135.968763494783,0.824699124307498,68.8348278693606,265.149879557555,-20.9818854887926,-55.1371898439089,-419.431623306756,130.989210228851,-0.980088094988634
106.9,-106.668972541323,27.3991945441976,-2.04718069328087,138.466587583055,-2.03907001984295,69.7274210033741,259.693908331349,-17.684519549039,-52.7419171334796,-409.264142753718,139.978867144338,-20.6201874357004
106.905,-109.631456560987,26.1407741121065,1.31774726837002,140.751878896038,-4.74845420691518,70.3514646654303,253.827602546151,-14.3475786216392,-50.6933197297774,-397.831722120094,147.529677538611,-39.2026695513683
106.91,-112.413929760975,24.7184495170794,4.74015154403763,142.84589716575,-7.30237498490079,70.6842922938662,247.624492332125,-10.9761259222305,-48.9888814421293,-385.216858641057,153.564814170992,-56.4993584317973
106.915,-115.019393085797,23.1160875033286,8.19965770136154,144.767278223053,-9.701835493252,70.705981044027,241.157539564848,-7.57563386806545,-47.6172191537937,-371.508664343139,158.038933735627,-72.3071558751566
106.92,-117.449708817896,21.3204253756618,11.6742788993772,146.531488725345,-11.9493797139357,70.4001531844686,234.498197640929,-4.15224433293166,-46.559215894034,-356.801482198709,160.938586580943,-86.4509469091076
106.925,-119.705169607993,19.3214509087112,15.1407745053226,148.15040528242,-14.048574820569,69.7546501289449,227.715504725372,-0.712982799734306,-45.7892956265506,-341.193461454702,162.281814581363,-98.7859483477309
106.93,-121.784178015809,17.1127018682746,18.575075791029,149.632022834641,-16.0035341002684,68.7620573554682,220.875223386423,2.73408133967981,-45.2767853352514,-324.78512097464,162.116956639166,-109.199469439852
106.935,-123.683043039089,14.6914810139275,21.9527626951614,150.980293224445,-17.818494998588,67.4200639216812,214.039038961693,6.17973440100612,-44.9873103341916,-307.677930060563,160.520703419162,-117.612063343024
106.94,-125.395895703281,12.0589847417594,25.2495735622026,152.195091306801,-19.4974634143591,65.7316465807235,207.263828524831,9.61358185216675,-44.8841709916614,-289.972936208091,157.595463982448,-123.978057942222
106.945,-126.914721511201,9.22034588940418,28.4419284771546,153.272302753604,-21.0439316973009,63.7050751619222,200.601011694788,13.0240770456207,-44.9296531462173,-271.769468493017,153.466126248298,-128.285464495174
106.95,-128.229503733469,6.18459347758615,31.5074464100555,154.204024963692,-22.4606741331798,61.3537424504151,194.095993497687,16.3986141354348,-45.0862302958613,-253.16394372538,148.276310021302,-130.55527299472
106.955,-129.328468303142,2.96453417414866,34.4254368862573,154.978870212714,-23.7496202265145,58.6958280299952,187.787707988013,19.7236815417066,-45.3176229578443,-234.248800140784,142.184225164704,-130.840154204509
106.96,-130.198418444491,-0.423438036146065,37.1773482554981,155.58235837216,-24.9118029175317,55.753811363578,181.708269476549,22.9850699141368,-45.5896890977002,-215.111580294494,135.358257951977,-129.222600066112
106.965,-130.825145051973,-3.95959616196942,39.747156758119,155.997385198598,-25.9473760638703,52.5538547072025,175.882736166838,26.1681263597814,-45.8711287857131,-195.834181075832,127.972415296022,-125.812546361941
106.97,-131.193897222669,-7.62118976279488,42.1216833617847,156.204751352001,-26.8556931332636,49.1250811139959,170.328988894577,29.2580448571734,-46.1339957688994,-176.492284469199,120.201759110197,-120.744533648084
106.975,-131.289896278084,-11.3828005421067,44.2908285974595,156.183736953455,-27.6354371436356,45.498776497859,165.057725553886,32.2401813985967,-46.3540179241629,-157.154977967261,112.217961287193,-114.174473806146
106.98,-131.09887615084,-15.2167347199386,46.2477191401985,155.912706620836,-28.284790494867,41.707547184212,160.072569705483,35.1003815647471,-46.5107370675138,-137.884568533234,104.18510366906,-106.276099281176
106.985,-130.607633179065,-19.093443254084,47.9887634241091,155.369730476796,-28.8016324840945,37.7844653672975,155.37028982871,37.8253079595451,-46.5874858840171,-118.736588879073,96.2558371465641,-97.2371794735704
106.99,-129.80456909921,-22.9819615688352,49.5136169430464,154.533207539133,-29.1837519759961,33.762234369354,150.941123765697,40.4027551803077,-46.5712254737946,-99.7599897430282,88.5680001227386,-87.2555933774871
106.995,-128.680212256976,-26.850361174796,50.8250609094005,153.382479114919,-29.429062872517,29.6724036470407,146.769201195776,42.8219407022553,-46.4522709685569,-80.9975069648428,81.241779618534,-76.5353491932455
107,-127.227703644298,-30.6662063019647,51.928800517397,151.898421268396,-29.5358106350052,25.5446603034374,142.83305554961,45.0737611394881,-46.2239347755047,-62.486187602768,74.3774789946249,-65.282640286792
107.005,-125.443236195013,-34.3970093356826,52.8331911407835,150.064007049701,-29.5027591027567,21.4062196960919,139.106215665854,47.1510047350554,-45.8821173052653,-44.2580552275541,68.0539353857653,-53.7020227354962
107.01,-123.326437713412,-38.010679423958,53.5489024198869,147.864830854656,-29.329348204101,17.281332889115,135.557866684724,49.048512580062,-45.424873759052,-26.3408909456106,62.3276083254893,-41.9927932125867
107.015,-120.880689748497,-41.4759591861807,54.0885314741915,145.289588890745,-29.0158148899396,13.1909235143641,132.153569072619,50.7632829522811,-44.8519830814357,-8.75910368236545,57.232339543864,-30.345637731322
107.02,-118.113376546552,-44.7628451252197,54.4661775696734,142.330511088151,-28.563271770906,9.15236140841945,128.856024161504,52.2945153095257,-44.1645420172017,8.46533919617157,52.7797633801643,-18.939612464512
107.025,-115.036059826109,-47.8429882068168,54.6969915668718,138.983740794686,-27.9737404944642,5.17937544549423,125.625874091603,53.6435928509651,-43.3646037417773,25.311951701523,48.9603283788294,-7.93950800548438
107.03,-111.664576488272,-50.6900720456249,54.7967143029466,135.249659203758,-27.2501397391046,1.28210345975291,122.42252358735,54.8140050566194,-42.4548768970508,41.7607714170632,45.7448739720551,2.50636173860851
107.035,-108.019057524912,-53.2801670051717,54.7812185077841,131.133151754967,-26.3962306178397,-2.53272689192227,119.204970671267,55.8112140313559,-41.4384969473911,57.7914363122835,43.0866920736369,12.267915408912
107.04,-104.123867363606,-55.5920590488235,54.6660687262263,126.643813819065,-25.4165250325699,-6.26149603471367,115.932633323544,56.6424706051643,-40.3188774453164,73.3823277433191,40.9239921688408,21.2345853361977
107.045,-100.007463729857,-57.6075522520315,54.4661129583594,121.796092910091,-24.3161648929802,-9.90328194510668,112.566159260368,57.316587825782,-39.0996441095896,88.5098094961771,39.1826802334378,29.3161161757099
107.05,-95.7021788484906,-59.3117435231413,54.1951184011727,116.609364513476,-23.1007819616584,-13.4593565989389,109.068206398624,57.8436806565798,-37.7846497983397,103.147590043309,37.7793566200898,36.4428852765837
107.055,-91.2439234996422,-60.6932674174797,53.8654618844911,111.107938448959,-21.7763493659982,-16.9326069490843,105.40418211853,58.2348813916479,-36.378063811481,117.266231673933,36.6244359451829,42.5657610479467
107.06,-86.6718161634173,-61.7445081661928,53.4878834370217,105.320992594809,-20.3490365850331,-20.326899627697,101.542930037901,58.5020406316604,-34.8845247616257,130.832826030347,35.6252929975203,47.6555272102747
107.065,-82.0277403009363,-62.461775325312,53.071308945216,99.2824308801815,-18.8250800562585,-23.6464096913431,97.4573536257984,58.6574237319054,-33.3093426825568,143.810851013619,34.6893426619468,51.7019116029169
107.07,-77.3558337617502,-62.8454387897656,52.6227450884125,93.0306627635335,-17.2106814557475,-26.8949342811138,93.1249666499864,58.7134124363273,-31.6587331384506,156.160219090592,33.7269684990089,54.7122676471454
107.075,-72.7019153595743,-62.9000182348902,52.1472466905717,86.6083019548856,-15.5119450951102,-30.0752120213401,88.5283612689621,58.6822208531989,-29.9400638542989,167.837521747637,32.654223479348,56.7099641736667
107.08,-68.1128547706633,-62.6342213287814,51.6479534735979,80.0617828713394,-13.7348646517684,-33.1882683571791,83.6555856217597,58.5756339338157,-28.1620928840196,178.796469230448,31.3952369386258,57.7325448203688
107.085,-63.6358930458147,-62.0609244328708,51.1261901824746,73.4408942241478,-11.885367580364,-36.2328059290238,78.5004240413496,58.4047752286639,-26.3351767397814,188.98851891479,29.884273657373,57.8297215015501
107.09,-59.317922182379,-61.1970892198063,50.5816214538552,66.7982302547911,-9.96942311668674,-39.2046576409657,73.0625744605499,58.1799090804643,-24.4714274241412,198.363679892261,28.0674037140693,57.0612676117798
107.095,-55.2047333760224,-60.0636089264017,50.0124508333592,60.188561506183,-7.99321691465683,-42.0963184383497,67.3477191164088,57.9102807658292,-22.5847990677878,206.87147587963,25.9037550596734,55.494875793148
107.1,-51.3402447360728,-58.6850789322351,49.4156521124891,53.6681286243429,-5.96339218888764,-44.8965700467102,61.3674862434572,57.6039965354111,-20.6910878638825,214.462043582396,23.3663342207236,53.2040423794965
107.105,-47.7657203470213,-57.0894879673481,48.7872206379305,47.2938644698469,-3.88735389071004,-47.590211062831,55.139302068698,57.2679440451112,-18.807833042309,221.08733931041,20.4424137082074,50.2660361123505
107.11,-44.5189935237713,-55.3078284068952,48.1224323839825,41.1225516808263,-1.77362904827335,-50.157902842874,48.6861340774202,56.9077523012107,-16.9541115295454,226.702423064995,17.1334971576278,46.7600025230889
107.115,-41.6337078731347,-53.3736267160112,47.4160993403585,35.2099246648718,0.367726906418575,-52.5761396323615,42.0361281879207,56.5277889500529,-15.1502244964523,231.266786580793,13.4548845879805,42.7652477300489
107.12,-39.1385902849731,-51.322398028741,46.6628111333843,29.6097267065022,2.52469107578195,-54.8173493199738,35.2221441363136,56.1311915006616,-13.4172799788666,234.74568995351,9.43487014504096,38.3597366148223
107.125,-37.056770200432,-49.1910318411319,45.8571546813153,24.3727343921852,4.68281727610923,-56.8501289715299,28.2811950451099,55.7199278207401,-11.7766818149563,237.11147049353,5.1136130421036,33.6188307188363
107.13,-35.4051594335361,-47.0171185801011,44.9939058711388,19.545762871851,6.82478172138956,-58.639616750126,21.2537988835501,55.2948799718967,-10.2495408078556,238.344787257927,0.541728965557217,28.6142810256972
107.135,-34.1939064697614,-44.8382291495415,44.0681894228978,15.1706666637176,8.92995027180274,-60.1479988142131,14.1832513846406,54.8559442391323,-8.85602879365684,238.435765290208,-4.22134606920467,23.4134803934964
107.14,-33.4259385553511,-42.6911613528469,43.0756049663772,11.2833518703108,10.9739885807502,-61.3351462577061,7.11483199549054,54.4021392606003,-7.61469976138678,237.3850049358,-9.10916447368899,18.0789701757811
107.145,-33.0966040353912,-40.6111683699349,42.0123186977969,7.91281685876085,12.9285371896771,-62.1593731951373,0.0949565749960909,53.9317136996532,-6.54180410712077,235.204423725549,-14.0501922034142,12.6681859775839
107.15,-33.1934262792829,-38.6311853621144,40.8751208093787,5.08023961188235,14.7609737158524,-62.578302944935,-6.82970729531179,53.4422450975048,-5.65062253991729,231.917901273786,-18.9697941877991,7.23341899410737
107.155,-33.6959791208527,-36.7810710093353,39.661449398693,2.79813094833933,16.4342836587436,-62.5498253200948,-13.6131445469196,52.9307225045412,-4.95084537154462,227.561701483052,-23.7922256391786,1.82196236810718
107.16,-34.5758920350917,-35.0868815671663,38.3693821081676,1.0695735151075,17.9070599082408,-62.0331247358608,-20.210897002486,52.3936072260643,-4.44802131952431,222.184651131499,-28.4425777445514,-3.52359326063392
107.165,-35.7969913064683,-33.5701959625576,36.9975976248396,-0.112433213681267,19.1336487002138,-60.9897565211468,-26.5809475463141,51.826868436902,-4.14309788944064,215.848059616858,-32.8486304006707,-8.7649542407241
107.17,-37.3155812439361,-32.2475114302878,35.5453104684433,-0.765501816579159,20.0644565405257,-59.3847475800066,-32.684563510221,51.2259933042444,-4.03207304277207,208.625371097741,-36.9425698711442,-13.8676491696656
107.175,-39.0808670545482,-31.129729910528,34.0121840033583,-0.918240231286662,20.6464286133138,-57.1876972019717,-38.4870791432649,50.5859742904751,-4.10577511923493,200.601547229811,-40.6625352658789,-18.8005252830248
107.18,-41.035518267305,-30.2217554315781,32.3982279684722,-0.610471341858939,20.8237045667356,-54.3738539564352,-43.9585980006835,49.9012791148906,-4.34978463223027,191.872185780331,-43.9539642372175,-23.5352540522539
107.185,-43.1163686111238,-29.5222216373392,30.7036877630393,0.106727287951862,20.538452483017,-50.9251448787379,-49.0745974561879,49.1658111320522,-4.74450744110653,182.542387300613,-46.7707149627957,-28.045880055961
107.19,-45.2552450995097,-29.023366447481,28.9289332117616,1.17117697075373,19.7318764046822,-46.8311335432269,-53.8164193258507,48.372869526406,-5.26540404573822,172.725388568875,-49.0759481922279,-32.3084417700744
107.195,-47.3799159298765,-28.7110677823348,27.074354655876,2.50995489113185,18.3453871239687,-42.0898843617343,-58.1716328866028,47.5151197872978,-5.88337466958544,162.540987628651,-50.8427598211566,-36.3006865238825
107.2,-49.4151438177513,-28.5650505553856,25.1402740496674,4.03996096098141,16.3219202201129,-36.7087117168309,-62.1342594070626,46.5845854734752,-6.56529467809312,152.113790868396,-52.0545610249953,-40.0018948320653
107.205,-51.2838286425419,-28.5592707811558,23.1268782570069,5.6686969036012,13.6073797610965,-30.7047942586139,-65.704850591977,45.5726722513416,-7.2746898468831,141.571317563373,-52.7052092424904,-43.3928218803735
107.21,-52.9082208625504,-28.6624776898814,21.0341808937546,7.29525565307914,10.1521808603828,-24.1056366922283,-68.8904169716008,44.470234524583,-7.97253614510925,131.042001469464,-52.7988990802327,-46.4557564447678
